key;title;mdate;year;publtype;pages;url;ee;bookKey
reference/gis/X08tv;Land Information System.;2011-11-25;2008;encyclopedia entry;609;db/reference/gis/gis2008.html#X08tv;http://dx.doi.org/10.1007/978-0-387-35973-1_678;reference/gis/2008
reference/gis/Theau08b;Temporal Resolution.;2011-11-25;2008;encyclopedia entry;1150-1151;db/reference/gis/gis2008.html#Theau08b;http://dx.doi.org/10.1007/978-0-387-35973-1_1376;reference/gis/2008
reference/gis/X08xgh;Raster.;2011-11-25;2008;encyclopedia entry;949;db/reference/gis/gis2008.html#X08xgh;http://dx.doi.org/10.1007/978-0-387-35973-1_1079;reference/gis/2008
reference/gis/X08xrk;User-Centered.;2011-11-25;2008;encyclopedia entry;1205;db/reference/gis/gis2008.html#X08xrk;http://dx.doi.org/10.1007/978-0-387-35973-1_1430;reference/gis/2008
reference/gis/X08xfr;Quantization.;2011-11-25;2008;encyclopedia entry;935;db/reference/gis/gis2008.html#X08xfr;http://dx.doi.org/10.1007/978-0-387-35973-1_1063;reference/gis/2008
reference/gis/X08xe;Merge Designs.;2011-11-25;2008;encyclopedia entry;652;db/reference/gis/gis2008.html#X08xe;http://dx.doi.org/10.1007/978-0-387-35973-1_778;reference/gis/2008
reference/gis/X08xhp;Remote Sensing Standards.;2011-11-25;2008;encyclopedia entry;957;db/reference/gis/gis2008.html#X08xhp;http://dx.doi.org/10.1007/978-0-387-35973-1_1118;reference/gis/2008
reference/gis/Theau08;Change Detection.;2011-11-25;2008;encyclopedia entry;77-84;db/reference/gis/gis2008.html#Theau08;http://dx.doi.org/10.1007/978-0-387-35973-1_129;reference/gis/2008
reference/gis/JanejaA08;Homeland Security and Spatial Data Mining.;2011-11-25;2008;encyclopedia entry;434-440;db/reference/gis/gis2008.html#JanejaA08;http://dx.doi.org/10.1007/978-0-387-35973-1_568;reference/gis/2008
reference/gis/X08ra;Hypothesis Validation in Spatial Data.;2011-11-25;2008;encyclopedia entry;468;db/reference/gis/gis2008.html#X08ra;http://dx.doi.org/10.1007/978-0-387-35973-1_577;reference/gis/2008
reference/gis/X08v;Activities, Flexible.;2011-11-25;2008;encyclopedia entry;10;db/reference/gis/gis2008.html#X08v;http://dx.doi.org/10.1007/978-0-387-35973-1_23;reference/gis/2008
reference/gis/X08da;Catalog Entry.;2011-11-25;2008;encyclopedia entry;70;db/reference/gis/gis2008.html#X08da;http://dx.doi.org/10.1007/978-0-387-35973-1_118;reference/gis/2008
reference/gis/X08of;Geographic Resources Analysis Support Software.;2011-11-25;2008;encyclopedia entry;363;db/reference/gis/gis2008.html#X08of;http://dx.doi.org/10.1007/978-0-387-35973-1_474;reference/gis/2008
reference/gis/X08fj;Context-Aware Dynamic Access Control.;2011-11-25;2008;encyclopedia entry;160;db/reference/gis/gis2008.html#X08fj;http://dx.doi.org/10.1007/978-0-387-35973-1_197;reference/gis/2008
reference/gis/X08qv;Hotspot.;2011-11-25;2008;encyclopedia entry;440;db/reference/gis/gis2008.html#X08qv;http://dx.doi.org/10.1007/978-0-387-35973-1_569;reference/gis/2008
reference/gis/XiongMA08;Continuous Queries in Spatio-temporal Databases.;2011-11-25;2008;encyclopedia entry;161-165;db/reference/gis/gis2008.html#XiongMA08;http://dx.doi.org/10.1007/978-0-387-35973-1_207;reference/gis/2008
reference/gis/YangE08;Network GIS Performance.;2011-11-25;2008;encyclopedia entry;787-790;db/reference/gis/gis2008.html#YangE08;http://dx.doi.org/10.1007/978-0-387-35973-1_877;reference/gis/2008
reference/gis/X08xrx;Version Management.;2011-11-25;2008;encyclopedia entry;1221;db/reference/gis/gis2008.html#X08xrx;http://dx.doi.org/10.1007/978-0-387-35973-1_1446;reference/gis/2008
reference/gis/X08ow;GEOS Library.;2011-11-25;2008;encyclopedia entry;368;db/reference/gis/gis2008.html#X08ow;http://dx.doi.org/10.1007/978-0-387-35973-1_496;reference/gis/2008
reference/gis/X08xdb;Photo-Textured.;2011-11-25;2008;encyclopedia entry;875;db/reference/gis/gis2008.html#X08xdb;http://dx.doi.org/10.1007/978-0-387-35973-1_985;reference/gis/2008
reference/gis/FinleyB08;Bayesian Spatial Regression for Multi-source Predictive Mapping.;2011-11-25;2008;encyclopedia entry;45-52;db/reference/gis/gis2008.html#FinleyB08;http://dx.doi.org/10.1007/978-0-387-35973-1_97;reference/gis/2008
reference/gis/X08en;Computer Cartography.;2011-11-25;2008;encyclopedia entry;112;db/reference/gis/gis2008.html#X08en;http://dx.doi.org/10.1007/978-0-387-35973-1_164;reference/gis/2008
reference/gis/X08xkg;Shape Function.;2011-11-25;2008;encyclopedia entry;1055;db/reference/gis/gis2008.html#X08xkg;http://dx.doi.org/10.1007/978-0-387-35973-1_1205;reference/gis/2008
reference/gis/X08u;Activities, Fixed.;2011-11-25;2008;encyclopedia entry;10;db/reference/gis/gis2008.html#X08u;http://dx.doi.org/10.1007/978-0-387-35973-1_24;reference/gis/2008
reference/gis/X08xgt;Rectangle, Hyper-.;2011-11-25;2008;encyclopedia entry;955;db/reference/gis/gis2008.html#X08xgt;http://dx.doi.org/10.1007/978-0-387-35973-1_1093;reference/gis/2008
reference/gis/X08xbt;Oracle Spatial GeoRaster.;2011-11-25;2008;encyclopedia entry;826;db/reference/gis/gis2008.html#X08xbt;http://dx.doi.org/10.1007/978-0-387-35973-1_937;reference/gis/2008
reference/gis/X08vi;LOD.;2011-11-25;2008;encyclopedia entry;630;db/reference/gis/gis2008.html#X08vi;http://dx.doi.org/10.1007/978-0-387-35973-1_725;reference/gis/2008
reference/gis/X08xew;Properties, Geometric.;2011-11-25;2008;encyclopedia entry;918;db/reference/gis/gis2008.html#X08xew;http://dx.doi.org/10.1007/978-0-387-35973-1_1038;reference/gis/2008
reference/gis/X08dn;Clementini Operators.;2011-11-25;2008;encyclopedia entry;92;db/reference/gis/gis2008.html#X08dn;http://dx.doi.org/10.1007/978-0-387-35973-1_134;reference/gis/2008
reference/gis/GangodagamageZL08;Autocorrelation, Spatial.;2011-11-25;2008;encyclopedia entry;32-37;db/reference/gis/gis2008.html#GangodagamageZL08;http://dx.doi.org/10.1007/978-0-387-35973-1_83;reference/gis/2008
reference/gis/X08xmp;Spatial Interpolation.;2011-11-25;2008;encyclopedia entry;1101;db/reference/gis/gis2008.html#X08xmp;http://dx.doi.org/10.1007/978-0-387-35973-1_1277;reference/gis/2008
reference/gis/X08xbn;Optimal Prediction.;2011-11-25;2008;encyclopedia entry;820;db/reference/gis/gis2008.html#X08xbn;http://dx.doi.org/10.1007/978-0-387-35973-1_930;reference/gis/2008
reference/gis/ArabHW08;Hierarchical Spatial Models.;2011-11-25;2008;encyclopedia entry;425-431;db/reference/gis/gis2008.html#ArabHW08;http://dx.doi.org/10.1007/978-0-387-35973-1_564;reference/gis/2008
reference/gis/X08xbo;Optimal Sequenced Route Query.;2011-11-25;2008;encyclopedia entry;820;db/reference/gis/gis2008.html#X08xbo;http://dx.doi.org/10.1007/978-0-387-35973-1_931;reference/gis/2008
reference/gis/X08pj;Geospatial Technology.;2011-11-25;2008;encyclopedia entry;407;db/reference/gis/gis2008.html#X08pj;http://dx.doi.org/10.1007/978-0-387-35973-1_520;reference/gis/2008
reference/gis/X08lk;Evolution, Landscape.;2011-11-25;2008;encyclopedia entry;291;db/reference/gis/gis2008.html#X08lk;http://dx.doi.org/10.1007/978-0-387-35973-1_386;reference/gis/2008
reference/gis/X08lc;Evacuation Routes.;2011-11-25;2008;encyclopedia entry;291;db/reference/gis/gis2008.html#X08lc;http://dx.doi.org/10.1007/978-0-387-35973-1_379;reference/gis/2008
reference/gis/X08xrl;VA-File.;2011-11-25;2008;encyclopedia entry;1213;db/reference/gis/gis2008.html#X08xrl;http://dx.doi.org/10.1007/978-0-387-35973-1_1432;reference/gis/2008
reference/gis/X08wp;Massive Evacuations.;2011-11-25;2008;encyclopedia entry;637;db/reference/gis/gis2008.html#X08wp;http://dx.doi.org/10.1007/978-0-387-35973-1_760;reference/gis/2008
reference/gis/X08fr;Continuous Location-Based Queries.;2011-11-25;2008;encyclopedia entry;161;db/reference/gis/gis2008.html#X08fr;http://dx.doi.org/10.1007/978-0-387-35973-1_205;reference/gis/2008
reference/gis/X08cd;Autoregressive Models.;2011-11-25;2008;encyclopedia entry;37;db/reference/gis/gis2008.html#X08cd;http://dx.doi.org/10.1007/978-0-387-35973-1_90;reference/gis/2008
reference/gis/WilsonF08;Crime Mapping and Analysis.;2011-11-25;2008;encyclopedia entry;180-186;db/reference/gis/gis2008.html#WilsonF08;http://dx.doi.org/10.1007/978-0-387-35973-1_226;reference/gis/2008
reference/gis/X08xz;Modifiable Areal Unit Problem.;2011-11-25;2008;encyclopedia entry;725;db/reference/gis/gis2008.html#X08xz;http://dx.doi.org/10.1007/978-0-387-35973-1_813;reference/gis/2008
reference/gis/X08xmd;Spatial DBMS.;2011-11-25;2008;encyclopedia entry;1095;db/reference/gis/gis2008.html#X08xmd;http://dx.doi.org/10.1007/978-0-387-35973-1_1262;reference/gis/2008
reference/gis/X08xix;Scan Statistic.;2011-11-25;2008;encyclopedia entry;1026;db/reference/gis/gis2008.html#X08xix;http://dx.doi.org/10.1007/978-0-387-35973-1_1164;reference/gis/2008
reference/gis/X08xqh;TIN.;2011-11-25;2008;encyclopedia entry;1156;db/reference/gis/gis2008.html#X08xqh;http://dx.doi.org/10.1007/978-0-387-35973-1_1389;reference/gis/2008
reference/gis/Fonseca08b;Ontology-Based Geospatial Data Integration.;2011-11-25;2008;encyclopedia entry;812-815;db/reference/gis/gis2008.html#Fonseca08b;http://dx.doi.org/10.1007/978-0-387-35973-1_917;reference/gis/2008
reference/gis/X08xbl;Operator, Temporal.;2011-11-25;2008;encyclopedia entry;820;db/reference/gis/gis2008.html#X08xbl;http://dx.doi.org/10.1007/978-0-387-35973-1_928;reference/gis/2008
reference/gis/X08xqb;Threshold Accepting Method.;2011-11-25;2008;encyclopedia entry;1151;db/reference/gis/gis2008.html#X08xqb;http://dx.doi.org/10.1007/978-0-387-35973-1_1382;reference/gis/2008
reference/gis/X08xoy;Static Displays in Constraint Databases.;2011-11-25;2008;encyclopedia entry;1135;db/reference/gis/gis2008.html#X08xoy;http://dx.doi.org/10.1007/978-0-387-35973-1_1349;reference/gis/2008
reference/gis/X08xlv;Spatial Causality.;2011-11-25;2008;encyclopedia entry;1077;db/reference/gis/gis2008.html#X08xlv;http://dx.doi.org/10.1007/978-0-387-35973-1_1251;reference/gis/2008
reference/gis/X08xnm;Spatial Uncertainty Modeling.;2011-11-25;2008;encyclopedia entry;1112;db/reference/gis/gis2008.html#X08xnm;http://dx.doi.org/10.1007/978-0-387-35973-1_1303;reference/gis/2008
reference/gis/Cheng08;Spatial Data, Indexing Techniques.;2011-11-25;2008;encyclopedia entry;1078-1086;db/reference/gis/gis2008.html#Cheng08;http://dx.doi.org/10.1007/978-0-387-35973-1_1255;reference/gis/2008
reference/gis/George08;Graph Theory, Konigsberg Problem.;2011-11-25;2008;encyclopedia entry;409-413;db/reference/gis/gis2008.html#George08;http://dx.doi.org/10.1007/978-0-387-35973-1_547;reference/gis/2008
reference/gis/X08ez;Conflict Resolution.;2011-11-25;2008;encyclopedia entry;140;db/reference/gis/gis2008.html#X08ez;http://dx.doi.org/10.1007/978-0-387-35973-1_183;reference/gis/2008
reference/gis/Bruns08;Environmental Planning and Simulation Tools.;2011-11-25;2008;encyclopedia entry;279-287;db/reference/gis/gis2008.html#Bruns08;http://dx.doi.org/10.1007/978-0-387-35973-1_356;reference/gis/2008
reference/gis/X08op;Geometric Engine Open Source (GEOS).;2011-11-25;2008;encyclopedia entry;368;db/reference/gis/gis2008.html#X08op;http://dx.doi.org/10.1007/978-0-387-35973-1_487;reference/gis/2008
reference/gis/X08xpu;Temporal Indexing.;2011-11-25;2008;encyclopedia entry;1150;db/reference/gis/gis2008.html#X08xpu;http://dx.doi.org/10.1007/978-0-387-35973-1_1374;reference/gis/2008
reference/gis/WilfahrtK08;Traveling Salesman Problem (TSP).;2011-11-25;2008;encyclopedia entry;1173-1176;db/reference/gis/gis2008.html#WilfahrtK08;http://dx.doi.org/10.1007/978-0-387-35973-1_1406;reference/gis/2008
reference/gis/X08pw;GIService.;2011-11-25;2008;encyclopedia entry;408;db/reference/gis/gis2008.html#X08pw;http://dx.doi.org/10.1007/978-0-387-35973-1_534;reference/gis/2008
reference/gis/X08xde;Photogrammetry.;2011-11-25;2008;encyclopedia entry;875;db/reference/gis/gis2008.html#X08xde;http://dx.doi.org/10.1007/978-0-387-35973-1_984;reference/gis/2008
reference/gis/TryfonaJ08;Spatio-temporal Database Modeling with an Extended Entity-Relationship Model.;2011-11-25;2008;encyclopedia entry;1115-1121;db/reference/gis/gis2008.html#TryfonaJ08;http://dx.doi.org/10.1007/978-0-387-35973-1_1317;reference/gis/2008
reference/gis/X08ch;Bayesian Estimation.;2011-11-25;2008;encyclopedia entry;39;db/reference/gis/gis2008.html#X08ch;http://dx.doi.org/10.1007/978-0-387-35973-1_92;reference/gis/2008
reference/gis/Gandhi08a;Vector Data.;2011-11-25;2008;encyclopedia entry;1217-1221;db/reference/gis/gis2008.html#Gandhi08a;http://dx.doi.org/10.1007/978-0-387-35973-1_1438;reference/gis/2008
reference/gis/X08ar;All-Lanes-Out.;2011-11-25;2008;encyclopedia entry;19;db/reference/gis/gis2008.html#X08ar;http://dx.doi.org/10.1007/978-0-387-35973-1_48;reference/gis/2008
reference/gis/X08s;ActiveX Components.;2011-11-25;2008;encyclopedia entry;10;db/reference/gis/gis2008.html#X08s;http://dx.doi.org/10.1007/978-0-387-35973-1_21;reference/gis/2008
reference/gis/X08xap;OGC.;2011-11-25;2008;encyclopedia entry;799;db/reference/gis/gis2008.html#X08xap;http://dx.doi.org/10.1007/978-0-387-35973-1_899;reference/gis/2008
reference/gis/X08lu;Externalization.;2011-11-25;2008;encyclopedia entry;307;db/reference/gis/gis2008.html#X08lu;http://dx.doi.org/10.1007/978-0-387-35973-1_401;reference/gis/2008
reference/gis/X08jq;Egenhofer Operators.;2011-11-25;2008;encyclopedia entry;261;db/reference/gis/gis2008.html#X08jq;http://dx.doi.org/10.1007/978-0-387-35973-1_334;reference/gis/2008
reference/gis/X08xei;Privacy Preserving in Location Based Services.;2011-11-25;2008;encyclopedia entry;906;db/reference/gis/gis2008.html#X08xei;http://dx.doi.org/10.1007/978-0-387-35973-1_1021;reference/gis/2008
reference/gis/X08eq;Conceptual Generalization of Databases.;2011-11-25;2008;encyclopedia entry;123;db/reference/gis/gis2008.html#X08eq;http://dx.doi.org/10.1007/978-0-387-35973-1_169;reference/gis/2008
reference/gis/SamalS08;Feature Extraction, Abstract.;2011-11-25;2008;encyclopedia entry;314-320;db/reference/gis/gis2008.html#SamalS08;http://dx.doi.org/10.1007/978-0-387-35973-1_408;reference/gis/2008
reference/gis/X08yl;Moving Object Databases.;2011-11-25;2008;encyclopedia entry;732;db/reference/gis/gis2008.html#X08yl;http://dx.doi.org/10.1007/978-0-387-35973-1_827;reference/gis/2008
reference/gis/X08nd;GDAL.;2011-11-25;2008;encyclopedia entry;329;db/reference/gis/gis2008.html#X08nd;http://dx.doi.org/10.1007/978-0-387-35973-1_442;reference/gis/2008
reference/gis/X08xse;Visual Thinking.;2011-11-25;2008;encyclopedia entry;1222;db/reference/gis/gis2008.html#X08xse;http://dx.doi.org/10.1007/978-0-387-35973-1_1454;reference/gis/2008
reference/gis/X08jt;Electromagnetic Tagging.;2011-11-25;2008;encyclopedia entry;261;db/reference/gis/gis2008.html#X08jt;http://dx.doi.org/10.1007/978-0-387-35973-1_337;reference/gis/2008
reference/gis/X08pa;Geospatial Computing Grid.;2011-11-25;2008;encyclopedia entry;385;db/reference/gis/gis2008.html#X08pa;http://dx.doi.org/10.1007/978-0-387-35973-1_505;reference/gis/2008
reference/gis/X08xim;Rough Approximation.;2011-11-25;2008;encyclopedia entry;979;db/reference/gis/gis2008.html#X08xim;http://dx.doi.org/10.1007/978-0-387-35973-1_1143;reference/gis/2008
reference/gis/X08xkh;Shifting Geometries.;2011-11-25;2008;encyclopedia entry;1055;db/reference/gis/gis2008.html#X08xkh;http://dx.doi.org/10.1007/978-0-387-35973-1_1206;reference/gis/2008
reference/gis/X08xld;Software Design Model.;2011-11-25;2008;encyclopedia entry;1068;db/reference/gis/gis2008.html#X08xld;http://dx.doi.org/10.1007/978-0-387-35973-1_1230;reference/gis/2008
reference/gis/X08xdz;Position-Aware Technologies.;2011-11-25;2008;encyclopedia entry;891;db/reference/gis/gis2008.html#X08xdz;http://dx.doi.org/10.1007/978-0-387-35973-1_1010;reference/gis/2008
reference/gis/X08xjh;Search, Multi-Criteria.;2011-11-25;2008;encyclopedia entry;1027;db/reference/gis/gis2008.html#X08xjh;http://dx.doi.org/10.1007/978-0-387-35973-1_1174;reference/gis/2008
reference/gis/X08fw;Convergence of GIS and CAD.;2011-11-25;2008;encyclopedia entry;176;db/reference/gis/gis2008.html#X08fw;http://dx.doi.org/10.1007/978-0-387-35973-1_213;reference/gis/2008
reference/gis/Miller08b;Mobile Objects Databases.;2011-11-25;2008;encyclopedia entry;670-671;db/reference/gis/gis2008.html#Miller08b;http://dx.doi.org/10.1007/978-0-387-35973-1_794;reference/gis/2008
reference/gis/X08rq;Indexing API, Spatial/Spatio-temporal.;2011-11-25;2008;encyclopedia entry;497;db/reference/gis/gis2008.html#X08rq;http://dx.doi.org/10.1007/978-0-387-35973-1_599;reference/gis/2008
reference/gis/X08uj;Light Detection and Ranging.;2011-11-25;2008;encyclopedia entry;612;db/reference/gis/gis2008.html#X08uj;http://dx.doi.org/10.1007/978-0-387-35973-1_693;reference/gis/2008
reference/gis/X08zp;Negotiation.;2011-11-25;2008;encyclopedia entry;787;db/reference/gis/gis2008.html#X08zp;http://dx.doi.org/10.1007/978-0-387-35973-1_871;reference/gis/2008
reference/gis/X08xhd;Regionalization, Spatial Ontologies.;2011-11-25;2008;encyclopedia entry;956;db/reference/gis/gis2008.html#X08xhd;http://dx.doi.org/10.1007/978-0-387-35973-1_1103;reference/gis/2008
reference/gis/X08xsw;Web Map Server.;2011-11-25;2008;encyclopedia entry;1261;db/reference/gis/gis2008.html#X08xsw;http://dx.doi.org/10.1007/978-0-387-35973-1_1483;reference/gis/2008
reference/gis/X08cl;Best Linear Unbiased Prediction.;2011-11-25;2008;encyclopedia entry;52;db/reference/gis/gis2008.html#X08cl;http://dx.doi.org/10.1007/978-0-387-35973-1_98;reference/gis/2008
reference/gis/X08xmh;Spatial Error Model.;2011-11-25;2008;encyclopedia entry;1101;db/reference/gis/gis2008.html#X08xmh;http://dx.doi.org/10.1007/978-0-387-35973-1_1268;reference/gis/2008
reference/gis/X08xdq;Point, Vague.;2011-11-25;2008;encyclopedia entry;879;db/reference/gis/gis2008.html#X08xdq;http://dx.doi.org/10.1007/978-0-387-35973-1_998;reference/gis/2008
reference/gis/X08pi;Geospatial Semantics Web.;2011-11-25;2008;encyclopedia entry;407;db/reference/gis/gis2008.html#X08pi;http://dx.doi.org/10.1007/978-0-387-35973-1_519;reference/gis/2008
reference/gis/Fisher08;Uncertainty, Semantic.;2011-11-25;2008;encyclopedia entry;1194-1196;db/reference/gis/gis2008.html#Fisher08;http://dx.doi.org/10.1007/978-0-387-35973-1_1425;reference/gis/2008
reference/gis/LiHKCT08;Trip Planning Queries in Road Network Databases.;2011-11-25;2008;encyclopedia entry;1176-1181;db/reference/gis/gis2008.html#LiHKCT08;http://dx.doi.org/10.1007/978-0-387-35973-1_1416;reference/gis/2008
reference/gis/X08xla;Snapshots.;2011-11-25;2008;encyclopedia entry;1068;db/reference/gis/gis2008.html#X08xla;http://dx.doi.org/10.1007/978-0-387-35973-1_1227;reference/gis/2008
reference/gis/X08fd;Constraint Query Languages.;2011-11-25;2008;encyclopedia entry;160;db/reference/gis/gis2008.html#X08fd;http://dx.doi.org/10.1007/978-0-387-35973-1_191;reference/gis/2008
reference/gis/X08bj;ArcIMS.;2011-11-25;2008;encyclopedia entry;31;db/reference/gis/gis2008.html#X08bj;http://dx.doi.org/10.1007/978-0-387-35973-1_69;reference/gis/2008
reference/gis/X08xsc;Visual Data Exploration.;2011-11-25;2008;encyclopedia entry;1221;db/reference/gis/gis2008.html#X08xsc;http://dx.doi.org/10.1007/978-0-387-35973-1_1451;reference/gis/2008
reference/gis/X08og;Geographic Spatial Regression.;2011-11-25;2008;encyclopedia entry;364;db/reference/gis/gis2008.html#X08og;http://dx.doi.org/10.1007/978-0-387-35973-1_475;reference/gis/2008
reference/gis/X08ui;Life-Time.;2011-11-25;2008;encyclopedia entry;612;db/reference/gis/gis2008.html#X08ui;http://dx.doi.org/10.1007/978-0-387-35973-1_692;reference/gis/2008
reference/gis/X08xnc;Spatial Prediction.;2011-11-25;2008;encyclopedia entry;1102;db/reference/gis/gis2008.html#X08xnc;http://dx.doi.org/10.1007/978-0-387-35973-1_1290;reference/gis/2008
