incollection_dblp100
;mdate;key;publtype;author;title;year;booktitle;ee;crossref;url;__len;author1;author2;author3;pages;author4;author5;author6;author7;author8
6739;2011-11-25;reference/db/BerndtssonM09;encyclopedia entry;Mikael Berndtsson;Active Database, Active Database (Management) System.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_502;reference/db/2009;db/reference/db/a.html#BerndtssonM09;16835;Jonas Mellin;;;27-28;;;;;
6740;2011-11-25;reference/db/Fischer-Hubner09;encyclopedia entry;Simone Fischer-Hübner;Anonymity.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_80600;reference/db/2009;db/reference/db/a.html#Fischer-Hubner09;16835;;;;90-91;;;;;
6741;2011-11-25;reference/db/X09xxbc;encyclopedia entry;;Shot Segmentation.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_3606;reference/db/2009;db/reference/db/s.html#X09xxbc;16835;;;;2639;;;;;
6742;2011-11-25;reference/db/X09xxfg;encyclopedia entry;;Synchronous Pipelines.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_3736;reference/db/2009;db/reference/db/s.html#X09xxfg;16835;;;;2898;;;;;
6743;2011-11-25;reference/db/X09xnd;encyclopedia entry;;ODB (Object Database).;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_3186;reference/db/2009;db/reference/db/o.html#X09xnd;16835;;;;1947;;;;;
6744;2011-11-25;reference/db/Kolahi09c;encyclopedia entry;Solmaz Kolahi;Multivalued Dependency.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_1248;reference/db/2009;db/reference/db/m.html#Kolahi09c;16835;;;;1865;;;;;
6745;2011-11-25;reference/db/X09xqc;encyclopedia entry;;Personalized Interfaces.;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_3275;reference/db/2009;db/reference/db/p.html#X09xqc;16835;;;;2098;;;;;
6746;2011-11-25;reference/db/Christophides09;encyclopedia entry;Vassilis Christophides;Resource Description Framework (RDF) Schema (RDFS).;2009;Encyclopedia of Database Systems;http://dx.doi.org/10.1007/978-0-387-39940-9_1319;reference/db/2009;db/reference/db/r.html#Christophides09;16835;;;;2425-2428;;;;;
6908;2011-11-25;reference/dataware/Cuzzocrea09;encyclopedia entry;Alfredo Cuzzocrea;Data Cube Compression Techniques.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10846;reference/dataware/2009;db/reference/dataware/dataware2009.html#Cuzzocrea09;16835;;;;367-373;;;;;
6909;2011-11-25;reference/dataware/VilaltaS09;encyclopedia entry;Ricardo Vilalta;Cluster Validation.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10826;reference/dataware/2009;db/reference/dataware/dataware2009.html#VilaltaS09;16835;Tomasz F. Stepinski;;;231-236;;;;;
6910;2011-11-25;reference/dataware/Richard09;encyclopedia entry;Gaël Richard;Audio Indexing.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10806;reference/dataware/2009;db/reference/dataware/dataware2009.html#Richard09;16835;;;;104-109;;;;;
6911;2011-11-25;reference/dataware/BrownK09;encyclopedia entry;Marvin L. Brown;Imprecise Data and the Data Mining Process.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10943;reference/dataware/2009;db/reference/dataware/dataware2009.html#BrownK09;16835;John F. Kros;;;999-1005;;;;;
6912;2011-11-25;reference/dataware/Friedland09;encyclopedia entry;Lisa Friedland;Anomaly Detection for Inferring Social Structure.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10795;reference/dataware/2009;db/reference/dataware/dataware2009.html#Friedland09;16835;;;;39-44;;;;;
6913;2011-11-25;reference/dataware/RamoniS09;encyclopedia entry;Marco Ramoni;Learning Bayesian Networks.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10962;reference/dataware/2009;db/reference/dataware/dataware2009.html#RamoniS09;16835;Paola Sebastiani;;;1124-1128;;;;;
6914;2011-11-25;reference/dataware/Beynonm09;encyclopedia entry;Malcolm Beynonm;Utilizing Fuzzy Decision Trees in Decision Making.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11097;reference/dataware/2009;db/reference/dataware/dataware2009.html#Beynonm09;16835;;;;2024-2030;;;;;
6915;2011-11-25;reference/dataware/WangW09;encyclopedia entry;Hai Wang;Data Mining with Incomplete Data.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10870;reference/dataware/2009;db/reference/dataware/dataware2009.html#WangW09;16835;Shouhong Wang;;;526-530;;;;;
6916;2011-11-25;reference/dataware/Yen09;encyclopedia entry;Gary G. Yen;Information Fusion for Scientific Literature Classification.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10947;reference/dataware/2009;db/reference/dataware/dataware2009.html#Yen09;16835;;;;1023-1033;;;;;
6917;2011-11-25;reference/dataware/Alshalalfa09;encyclopedia entry;Mohammed Al-Shalalfa;Data Pattern Tutor for AprioriAll and PrefixSpan.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10871;reference/dataware/2009;db/reference/dataware/dataware2009.html#Alshalalfa09;16835;;;;531-537;;;;;
6918;2011-11-25;reference/dataware/Schafer09;encyclopedia entry;J. Schafer;The Application of Data-Mining to Recommender Systems.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10796;reference/dataware/2009;db/reference/dataware/dataware2009.html#Schafer09;16835;;;;45-50;;;;;
6919;2011-11-25;reference/dataware/BoussaidB09;encyclopedia entry;Omar Boussaid;Multidimensional Modeling of Complex Data.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10998;reference/dataware/2009;db/reference/dataware/dataware2009.html#BoussaidB09;16835;Doulkifli Boukraâ;;;1358-1364;;;;;
6920;2011-11-25;reference/dataware/Nambiar09;encyclopedia entry;Ullas Nambiar;Supporting Imprecision in Database Systems.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11076;reference/dataware/2009;db/reference/dataware/dataware2009.html#Nambiar09;16835;;;;1884-1887;;;;;
6921;2011-11-25;reference/dataware/Zhu09;encyclopedia entry;Dan Zhu;Analytical Competition for Managing Customer Relations.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10793;reference/dataware/2009;db/reference/dataware/dataware2009.html#Zhu09;16835;;;;25-30;;;;;
6922;2011-11-25;reference/dataware/PhuaLS09;encyclopedia entry;Clifton Phua;The Personal Name Problem and a Data Mining Solution.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11022;reference/dataware/2009;db/reference/dataware/dataware2009.html#PhuaLS09;16835;Vincent C. S. Lee;Kate Smith-Miles;;1524-1531;;;;;
6923;2011-11-25;reference/dataware/MaceliS09;encyclopedia entry;Monica Maceli;Deep Web Mining through Web Services.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10887;reference/dataware/2009;db/reference/dataware/dataware2009.html#MaceliS09;16835;Min Song;;;631-637;;;;;
6924;2011-11-25;reference/dataware/Lu09;encyclopedia entry;Ruqian Lu;Text Mining by Pseudo-Natural Language Understanding.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11085;reference/dataware/2009;db/reference/dataware/dataware2009.html#Lu09;16835;;;;1942-1946;;;;;
6925;2011-11-25;reference/dataware/Schneider09;encyclopedia entry;Michel Schneider;A General Model for Data Warehouses.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10929;reference/dataware/2009;db/reference/dataware/dataware2009.html#Schneider09;16835;;;;913-919;;;;;
6926;2011-11-25;reference/dataware/Athappilly09;encyclopedia entry;Kuriakose Athappilly;Symbiotic Data Miner.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11079;reference/dataware/2009;db/reference/dataware/dataware2009.html#Athappilly09;16835;;;;1903-1908;;;;;
6927;2011-11-25;reference/dataware/Wang09a;encyclopedia entry;Yawei Wang;Segmenting the Mature Travel Market with Data Mining Tools.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11056;reference/dataware/2009;db/reference/dataware/dataware2009.html#Wang09a;16835;;;;1759-1764;;;;;
6928;2011-11-25;reference/dataware/Moon09;encyclopedia entry;Seung Ki Moon;A Data Mining Methodology for Product Family Design.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10866;reference/dataware/2009;db/reference/dataware/dataware2009.html#Moon09;16835;;;;497-505;;;;;
6929;2011-11-25;reference/dataware/Recupero09;encyclopedia entry;Diego Reforgiato Recupero;Efficient Graph Matching.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10902;reference/dataware/2009;db/reference/dataware/dataware2009.html#Recupero09;16835;;;;736-743;;;;;
6930;2011-11-25;reference/dataware/Fan09;encyclopedia entry;Xinghua Fan;Classifying Two-Class Chinese Texts in Two Steps.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10822;reference/dataware/2009;db/reference/dataware/dataware2009.html#Fan09;16835;;;;208-213;;;;;
6931;2011-11-25;reference/dataware/Tan09a;encyclopedia entry;Rebecca Boon-Noi Tan;Online Analytical Processing Systems.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11011;reference/dataware/2009;db/reference/dataware/dataware2009.html#Tan09a;16835;;;;1447-1455;;;;;
6932;2011-11-25;reference/dataware/Hwang09;encyclopedia entry;Seung-won Hwang;Preference Modeling and Mining for Personalization.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11028;reference/dataware/2009;db/reference/dataware/dataware2009.html#Hwang09;16835;;;;1570-1574;;;;;
6933;2011-11-25;reference/dataware/CaramiaF09;encyclopedia entry;Massimiliano Caramia;Web Mining in Thematic Search Engines.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11106;reference/dataware/2009;db/reference/dataware/dataware2009.html#CaramiaF09;16835;Giovanni Felici;;;2080-2084;;;;;
6934;2011-11-25;reference/dataware/Pan09;encyclopedia entry;Feng Pan;Learning Temporal Information from Text.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10966;reference/dataware/2009;db/reference/dataware/dataware2009.html#Pan09;16835;;;;1146-1149;;;;;
6935;2011-11-25;reference/dataware/Wen09a;encyclopedia entry;Ji-Rong Wen;Enhancing Web Search through Web Structure Mining.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10906;reference/dataware/2009;db/reference/dataware/dataware2009.html#Wen09a;16835;;;;764-769;;;;;
6936;2011-11-25;reference/dataware/BhatnagarG09;encyclopedia entry;Vasudha Bhatnagar;Modeling the KDD Process.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10995;reference/dataware/2009;db/reference/dataware/dataware2009.html#BhatnagarG09;16835;S. K. Gupta;;;1337-1345;;;;;
6937;2011-11-25;reference/dataware/Kryszkiewicz09;encyclopedia entry;Marzena Kryszkiewicz;Reasoning about Frequent Patterns with Negation.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11042;reference/dataware/2009;db/reference/dataware/dataware2009.html#Kryszkiewicz09;16835;;;;1667-1674;;;;;
6938;2011-11-25;reference/dataware/Chrysostomou09;encyclopedia entry;Kyriacos Chrysostomou;Wrapper Feature Selection.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11110;reference/dataware/2009;db/reference/dataware/dataware2009.html#Chrysostomou09;16835;;;;2103-2108;;;;;
6939;2011-11-25;reference/dataware/Giraud-CarrierBSV09;encyclopedia entry;Christophe G. Giraud-Carrier;Meta-Learning.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10976;reference/dataware/2009;db/reference/dataware/dataware2009.html#Giraud-CarrierBSV09;16835;Pavel Brazdil;Carlos Soares;Ricardo Vilalta;1207-1215;;;;;
6940;2011-11-25;reference/dataware/Scime09;encyclopedia entry;Anthony Scime;Web Page Extension of Data Warehouses.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11108;reference/dataware/2009;db/reference/dataware/dataware2009.html#Scime09;16835;;;;2090-2095;;;;;
6941;2011-11-25;reference/dataware/Denoyer09;encyclopedia entry;Ludovic Denoyer;Semi-Structured Document Classification.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11059;reference/dataware/2009;db/reference/dataware/dataware2009.html#Denoyer09;16835;;;;1779-1786;;;;;
6942;2011-11-25;reference/dataware/Valle09;encyclopedia entry;Luciana Dalla Valle;Data Mining for Internationalization.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10855;reference/dataware/2009;db/reference/dataware/dataware2009.html#Valle09;16835;;;;424-430;;;;;
6943;2011-11-25;reference/dataware/KanapadyL09;encyclopedia entry;Ramdev Kanapady;Data Mining for Structural Health Monitoring.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10859;reference/dataware/2009;db/reference/dataware/dataware2009.html#KanapadyL09;16835;Aleksandar Lazarevic;;;450-457;;;;;
6944;2011-11-25;reference/dataware/Zhao09a;encyclopedia entry;Yan Zhao;On Interactive Data Mining.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10956;reference/dataware/2009;db/reference/dataware/dataware2009.html#Zhao09a;16835;;;;1085-1090;;;;;
6945;2011-11-25;reference/dataware/Rokach09;encyclopedia entry;Lior Rokach;Data Mining for Improving Manufacturing Processes.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10854;reference/dataware/2009;db/reference/dataware/dataware2009.html#Rokach09;16835;;;;417-423;;;;;
6946;2011-11-25;reference/dataware/Lachiche09;encyclopedia entry;Nicolas Lachiche;Receiver Operating Characteristic (ROC) Analysis.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11043;reference/dataware/2009;db/reference/dataware/dataware2009.html#Lachiche09;16835;;;;1675-1681;;;;;
6947;2011-11-25;reference/dataware/Lindell09;encyclopedia entry;Yehuda Lindell;Secure Computation for Privacy Preserving Data Mining.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=11054;reference/dataware/2009;db/reference/dataware/dataware2009.html#Lindell09;16835;;;;1747-1752;;;;;
6948;2011-11-25;reference/dataware/An09;encyclopedia entry;Aijun An;Classification Methods.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10820;reference/dataware/2009;db/reference/dataware/dataware2009.html#An09;16835;;;;196-201;;;;;
6949;2011-11-25;reference/dataware/QiuM09;encyclopedia entry;Dingxi Qiu;Cluster Analysis with General Latent Class Model.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10825;reference/dataware/2009;db/reference/dataware/dataware2009.html#QiuM09;16835;Edward C. Malthouse;;;225-230;;;;;
6950;2011-11-25;reference/dataware/Hullermeier09;encyclopedia entry;Eyke Hüllermeier;Fuzzy Methods in Data Mining.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10928;reference/dataware/2009;db/reference/dataware/dataware2009.html#Hullermeier09;16835;;;;907-912;;;;;
6951;2011-11-25;reference/dataware/Wei09;encyclopedia entry;Xunkai Wei;Enclosing Machine Learning.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10903;reference/dataware/2009;db/reference/dataware/dataware2009.html#Wei09;16835;;;;744-751;;;;;
6952;2011-11-25;reference/dataware/Marmo09;encyclopedia entry;Roberto Marmo;Data Mining for Fraud Detection System.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10853;reference/dataware/2009;db/reference/dataware/dataware2009.html#Marmo09;16835;;;;411-416;;;;;
6953;2011-11-25;reference/dataware/Hamel09;encyclopedia entry;Lutz Hamel;Database Queries, Data Mining, and OLAP.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10882;reference/dataware/2009;db/reference/dataware/dataware2009.html#Hamel09;16835;;;;598-603;;;;;
6954;2011-11-25;reference/dataware/Yuan09;encyclopedia entry;Junsong Yuan;Mining Repetitive Patterns in Multimedia Data.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10988;reference/dataware/2009;db/reference/dataware/dataware2009.html#Yuan09;16835;;;;1287-1291;;;;;
6955;2011-11-25;reference/dataware/Muruzabal09;encyclopedia entry;Jorge Muruzábal;Evolutionary Mining of Rule Ensembles.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10917;reference/dataware/2009;db/reference/dataware/dataware2009.html#Muruzabal09;16835;;;;836-841;;;;;
6956;2011-11-25;reference/dataware/Yao09;encyclopedia entry;Yiyu Yao;On Explanation-Oriented Data Mining.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10918;reference/dataware/2009;db/reference/dataware/dataware2009.html#Yao09;16835;;;;842-848;;;;;
6957;2011-11-25;reference/dataware/SicilianoC09;encyclopedia entry;Roberta Siciliano;Decision Tree Induction.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10886;reference/dataware/2009;db/reference/dataware/dataware2009.html#SicilianoC09;16835;Claudio Conversano;;;624-630;;;;;
6958;2011-11-25;reference/dataware/Moturu09;encyclopedia entry;Sai T. Moturu;Integrative Data Analysis for Biological Discovery.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10952;reference/dataware/2009;db/reference/dataware/dataware2009.html#Moturu09;16835;;;;1058-1065;;;;;
6959;2011-11-25;reference/dataware/ZhangWX09;encyclopedia entry;Jun Zhang 0001;Matrix Decomposition Techniques for Data Privacy.;2009;Encyclopedia of Data Warehousing and Mining;http://www.igi-global.com/Bookstore/Chapter.aspx?TitleId=10973;reference/dataware/2009;db/reference/dataware/dataware2009.html#ZhangWX09;16835;Jie Wang;Shuting Xu;;1188-1193;;;;;
